Transaction Detail by Account - copy,,,,,,
Pacific Crest Smiles,,,,,,
All Dates,,,,,,

,Num,Name,Class full name,Account full name,Vendor,Account full name
10120 Accounts Receivable Clearing,,,,,,
,41202640,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036310952,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,41167419,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036297850,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,41413457,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,408174,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3036297848,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036310955,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,406971,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,6254189,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,41701245,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,26201587,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,41967945,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,41970695,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036946717,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037251045,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036945538,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037233484,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6287576,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,3037233483,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6287636,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,42595702,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3037057368,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,42638007,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,42003991,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3037344939,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,408580,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3037361058,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,42257389,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,42379092,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,43339165,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,42990940,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,43068697,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3037625197,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,411862,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,24772558,Ultradent Products Inc,General-Roseburg,20000 Accounts Payable (A/P),Ultradent Products Inc,10200 Inventory:10210 Dental Supplies Inventory
,43720877,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,6310162,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,411737,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,411695,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,43231385,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,411754,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3037791743,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,40828420,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,MARCH INVENTORY MTH 1,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,MARCH INVENTORY MTH 2,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,MARCH INVENTORY MTH 3,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,APRIL INVENTORY MTH 1,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,APRIL INVENTORY MTH 2,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,APRIL INVENTORY MTH 3,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,MAY INVENTORY MTH 1,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,MAY INVENTORY MTH 2,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,MAY INVENTORY MTH 3,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,JUNE INVENTORY MTH 1,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,JUNE INVENTORY MTH 2,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,JUNE INVENTORY MTH 3,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,44561452,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,43792857,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,5520156,Darby Dental Supply,General-Roseburg,20000 Accounts Payable (A/P),Darby Dental Supply,10200 Inventory:10210 Dental Supplies Inventory
,44095607,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,414028,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3038210183,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037548574,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,44250801,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3038138100,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038131250,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037814499,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,44719368,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036311024,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037181961,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036691366,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037304426,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,5519699,Darby Dental Supply,General-Roseburg,20000 Accounts Payable (A/P),Darby Dental Supply,10200 Inventory:10210 Dental Supplies Inventory
,3036459208,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,414328,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3036683149,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,43839838,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036454192,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036692739,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036683148,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037978783,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036431768,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037056432,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037533016,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,44401913,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036700267,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037178492,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,415805,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3037057279,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036454193,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037978784,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036539962,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,415650,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,5521633,Darby Dental Supply,General-Roseburg,20000 Accounts Payable (A/P),Darby Dental Supply,10200 Inventory:10210 Dental Supplies Inventory
,44096076,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3037535922,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,413300,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3037915488,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6322127,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,6332853,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,6335752,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,6339138,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,3038336960,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6339137,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,0011_202507_31,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,CD64177186,Preat Corporation,General-Roseburg,20000 Accounts Payable (A/P),Preat Corporation,10200 Inventory:10210 Dental Supplies Inventory
,6317060,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,3038441024,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,417810,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3038440109,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6348833,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,3038441025,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,45386008,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3038441023,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,0012_202507_1,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,0012_202507_2,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,0012_202507_3,,General-Roseburg,,,10200 Inventory:10210 Dental Supplies Inventory
,3038671138,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,5557193,Darby Dental Supply,General-Roseburg,20000 Accounts Payable (A/P),Darby Dental Supply,10200 Inventory:10210 Dental Supplies Inventory
,3038671140,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,46011604,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3038671139,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,45720709,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,418829,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3038558042,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,419775,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3038784732,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,26053790,Ultradent Products Inc,General-Roseburg,20000 Accounts Payable (A/P),Ultradent Products Inc,10200 Inventory:10210 Dental Supplies Inventory
,10975410,Maxxeus,General-Roseburg,20000 Accounts Payable (A/P),Maxxeus,10200 Inventory:10210 Dental Supplies Inventory
,46374741,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,46397099,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,5572473,Darby Dental Supply,General-Roseburg,20000 Accounts Payable (A/P),Darby Dental Supply,10200 Inventory:10210 Dental Supplies Inventory
,6358135,Brasseler,General-Roseburg,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,46397101,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3038897968,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,V6529148,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,421038,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,46631524,Henry Schein,General-Roseburg,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,421536,Kettenbach LP,General-Roseburg,20000 Accounts Payable (A/P),Kettenbach LP,10200 Inventory:10210 Dental Supplies Inventory
,3038963782,Patterson Dental,General-Roseburg,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036006310,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036005472,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036585487,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,59743704,Dentsply,General-Salem,20000 Accounts Payable (A/P),Dentsply,10200 Inventory:10210 Dental Supplies Inventory
,40521875,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,25180678,Ultradent Products Inc,General-Salem,20000 Accounts Payable (A/P),Ultradent Products Inc,10200 Inventory:10210 Dental Supplies Inventory
,3036983199,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6261729,Brasseler,General-Salem,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,41551036,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036311150,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036299539,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036289329,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,41199500,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,41202024,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,41126633,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,41550705,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,41673184,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3036454398,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036804511,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036803475,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036692736,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036855968,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037428137,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037271476,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036816714,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037278830,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3036821205,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037144380,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037144381,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037413426,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,26295281,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,976058321,Straumann Group,General-Salem,20000 Accounts Payable (A/P),Straumann Group,10200 Inventory:10210 Dental Supplies Inventory
,3037673748,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037657960,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037665037,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,43297392,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3037746173,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3037657961,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,MARCH INVENTORY MTH 1,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,MARCH INVENTORY MTH 2,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,MARCH INVENTORY MTH 3,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,APRIL INVENTORY MTH 1,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,APRIL INVENTORY MTH 2,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,APRIL INVENTORY MTH 3,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,MAY INVENTORY MTH 1,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,MAY INVENTORY MTH 2,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,MAY INVENTORY MTH 3,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,JUNE INVENTORY MTH 1,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,JUNE INVENTORY MTH 2,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,JUNE INVENTORY MTH 3,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,6328671,Brasseler,General-Salem,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,44213044,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,25852400,Ultradent Products Inc,General-Salem,20000 Accounts Payable (A/P),Ultradent Products Inc,10200 Inventory:10210 Dental Supplies Inventory
,25510430,Ultradent Products Inc,General-Salem,20000 Accounts Payable (A/P),Ultradent Products Inc,10200 Inventory:10210 Dental Supplies Inventory
,5514709,Darby Dental Supply,General-Salem,20000 Accounts Payable (A/P),Darby Dental Supply,10200 Inventory:10210 Dental Supplies Inventory
,3038130670,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038017108,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038023445,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038352538,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,6345581,Brasseler,General-Salem,20000 Accounts Payable (A/P),Brasseler,10200 Inventory:10210 Dental Supplies Inventory
,25862511,Ultradent Products Inc,General-Salem,20000 Accounts Payable (A/P),Ultradent Products Inc,10200 Inventory:10210 Dental Supplies Inventory
,3038352234,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038352233,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,0011_202507_31,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,45404415,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,45575622,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,0012_202507_1,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,0012_202507_2,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,0012_202507_3,,General-Salem,,,10200 Inventory:10210 Dental Supplies Inventory
,3038530878,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038672213,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038672215,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,3038672214,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,46445840,Henry Schein,General-Salem,20000 Accounts Payable (A/P),Henry Schein,10200 Inventory:10210 Dental Supplies Inventory
,3038807870,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
,1115762760,Crest+Oral-B,General-Salem,20000 Accounts Payable (A/P),Crest+Oral-B,10200 Inventory:10210 Dental Supplies Inventory
,3038963781,Patterson Dental,General-Salem,20000 Accounts Payable (A/P),Patterson Dental,10200 Inventory:10210 Dental Supplies Inventory
10270 Uniform Inventory,,,,,,
,0011_202507_31,,General-Columbia,,,10200 Inventory:10270 Uniform Inventory
